央视高清,#genre#
浙江影视台,http://hw-m-l.cztv.com/channels/lantian/channel05/1080p.m3u8
浙江休闲台,http://hw-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8
浙江新闻台,http://hw-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
浙江少儿台,http://hw-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8
浙江钱江台,http://hw-m-l.cztv.com/channels/lantian/channel02/1080p.m3u8
浙江经济台,http://hw-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8
浙江教育台,http://hw-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
浙江海盐新闻频道,http://haiyan.liveyun.hoge.cn/xwpd/sd/live.m3u8
漳州新闻综合,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
湛江综合,http://dslive.grtn.cn/zjzh/sd/live.m3u8
云浮综合,http://dslive.grtn.cn/yfzh/sd/live.m3u8
杨凌http://39.134.24.24/PLTV/88888888/224/3221226021/index.m3u8
阳江综合,http://dslive.grtn.cn/yjzh/sd/live.m3u8
徐州-3,http://stream1.huaihai.tv/wyys/playlist.m3u8
徐州-1,http://stream1.huaihai.tv/xwzh/playlist.m3u8
西安资讯,http://stream2.xiancity.cn/xatv3/sd/live.m3u8
西安影视,http://stream2.xiancity.cn/xatv4/sd/live.m3u8
西安新闻,http://stream2.xiancity.cn/xatv1/sd/live.m3u8
西安丝路,http://39.134.24.24/PLTV/88888888/224/3221225987/index.m3u8
西安健康,http://stream2.xiancity.cn/xatv5/sd/live.m3u8
西安白鸽,http://stream2.xiancity.cn/xatv2/sd/live.m3u8
西安3,http://39.134.24.24/PLTV/88888888/224/3221225989/index.m3u8
西安1,http://39.134.24.24/PLTV/88888888/224/3221225991/index.m3u8
渭南新闻综合,http://39.134.24.24/PLTV/88888888/224/3221225981/index.m3u8
铜川2,http://39.134.24.24/PLTV/88888888/224/3221225977/index.m3u8
台球,http://39.134.24.24/PLTV/88888888/224/3221226009/index.m3u8
四川影视文化,http://scgctvshow.sctv.com/hdlive/sctv5/1.m3u8
四川新闻频道HD,http://scgctvshow.sctv.com/hdlive/sctv4/1.m3u8
四川文化旅游HD,http://scgctvshow.sctv.com/hdlive/sctv2/1.m3u8
四川经济,http://scgctvshow.sctv.com/hdlive/sctv3/1.m3u8
四川公共乡村,http://scgctvshow.sctv.com/hdlive/sctv9/1.m3u8
生态环境,http://39.134.24.24/PLTV/88888888/224/3221225887/index.m3u8
韶关公共,http://dslive.grtn.cn/sgxwzhHD/sd/live.m3u8
上海影视,http://183.207.255.188/live/program/live/dsjpdhd/4000000/mnf.m3u8
上海新闻,http://183.207.255.188/live/program/live/xwzhhd/4000000/mnf.m3u8
上海戏曲,http://183.207.255.188/live/program/live/qcxj/1300000/mnf.m3u8
上海外语,http://183.207.255.188/live/program/live/wypdhd/4000000/mnf.m3u8
上海生活,http://183.207.255.188/live/program/live/shsshd/4000000/mnf.m3u8
上海教育,http://live.setv.sh.cn/slive/shedu02_1200k.m3u8
上海纪实,http://183.207.255.188/live/program/live/jspdhd/4000000/mnf.m3u8
上海哈哈炫动,http://39.134.24.24/PLTV/88888888/224/3221225867/index.m3u8
上海法制,http://183.207.255.188/live/program/live/fztd/1300000/mnf.m3u8
上海都市,http://183.207.255.188/live/program/live/ylpdhd/4000000/mnf.m3u8
上海财经,http://183.207.255.188/live/program/live/dfcj/1300000/mnf.m3u8
商洛1 ,http://39.134.24.24/PLTV/88888888/224/3221225979/index.m3u8
汕尾综合,http://dslive.grtn.cn/swzh/sd/live.m3u8
汕头综合,http://dslive.grtn.cn/stzh/playlist.m3u8
陕西影视,http://39.134.24.24/PLTV/88888888/224/3221225997/index.m3u8
陕西西部电影,http://39.134.24.24/PLTV/88888888/224/3221225993/index.m3u8
陕西都市青春,http://39.134.24.24/PLTV/88888888/224/3221225999/index.m3u8
山西优购物,http://39.134.24.24/PLTV/88888888/224/3221226001/index.m3u8
三明新闻综合,http://stream.smntv.cn/smtv1/sd/live.m3u8
三明公共频道,http://stream.smntv.cn/smtv2/sd/live.m3u8
梅州综合,http://dslive.grtn.cn/mzzh/sd/live.m3u8
茂名综合,http://dslive.grtn.cn/mmzh/sd/live.m3u8
龙岩新闻综合,http://stream.lytv.net.cn/2/sd/live.m3u8
龙岩新罗电视一套,http://stream.lyxltv.com/xltv/sd/live.m3u8
龙岩新罗电视二套[1920*1200,http://stream.lyxltv.com/xinluotv/sd/live.m3u8
龙岩公共频道,http://stream.lytv.net.cn/1/sd/live.m3u8
京视剧场,http://39.134.24.24/PLTV/88888888/224/3221225885/index.m3u8
揭阳综合,http://dslive.grtn.cn/jyzh/sd/live.m3u8
江苏优漫卡通,http://39.134.24.24/PLTV/88888888/224/3221225698/index.m3u8
江苏好享购物,http://39.134.24.24/PLTV/88888888/224/3221225815/index.m3u8
江苏财富天下,http://39.134.24.24/PLTV/88888888/224/3221226007/index.m3u8
湖南金鹰卡通,http://39.134.24.24/PLTV/88888888/224/3221225750/index.m3u8
河源综合,http://dslive.grtn.cn/hyzh/sd/live.m3u8
汉中1 ,http://39.134.24.24/PLTV/88888888/224/3221225961/index.m3u8
广东高尔夫,http://39.134.24.24/PLTV/88888888/224/3221225851/index.m3u8
福州综合,http://live.zohi.tv/video/s10001-FZTV-1/index.m3u8
福州影视,http://live.zohi.tv/video/s10001-yspd-2/index.m3u8
福州生活,http://live.zohi.tv/video/s10001-shpd-3/index.m3u8
福州少儿,http://live.zohi.tv/video/s10001-sepd-4/index.m3u8
佛山综合,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_zhpd.flv
佛山影视,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_yspd.flv
佛山顺德,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_sdpd.flv
佛山三水,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_sspd.flv
佛山南海,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_nhpd.flv
佛山公共,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_ggpd.flv
佛山高明,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_gmpd.flv
东方影视FHD,http://140.207.241.2:8080/live/program/live/dsjpdhd/4000000/mnf.m3u8
德州新闻,http://video.dztv.tv:1935/live/xwzh_gq/playlist.m3u8
德州图文,http://video.dztv.tv:1935/live/dztw_gq/playlist.m3u8
德州公共,http://video.dztv.tv:1935/live/dzgg_gq/playlist.m3u8
宝鸡2,http://39.134.24.24/PLTV/88888888/224/3221225975/index.m3u8
安塞,http://39.134.24.24/PLTV/88888888/224/3221226017/index.m3u8
安徽综艺,http://zbbf2.ahtv.cn/live/758.m3u8
安徽影视,http://zbbf1.ahtv.cn/live/756.flv
安徽人文,http://zbbf2.ahtv.cn/live/da9.m3u8
安徽科教,http://zbbf2.ahtv.cn/live/754.m3u8
安徽经济,http://zbbf1.ahtv.cn/live/750.flv
安徽公共,http://zbbf2.ahtv.cn/live/752.m3u8
少儿节目,#genre#
CNTV动画王国,http://183.207.249.7/PLTV/3/224/3221225555/index.m3u8
优漫卡通,http://m-tvlmedia.public.bcs.ysten.com/ysten-business/live/youmankaton/1.m3u8
优漫卡通,http://117.136.156.107/PLTV/88888888/224/3221225556/index.m3u8
金鹰卡通[720*576,http://m-tvlmedia.public.bcs.ysten.com/ysten-business/live/jinyingkaton/1.m3u8
金鹰卡通,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221227018/index.m3u8
金鹰卡通,http://117.136.156.107/PLTV/88888888/224/3221225552/index.m3u8
卡酷少儿,http://m-tvlmedia.public.bcs.ysten.com/ysten-business/live/kakukaton/1.m3u8
嘉佳卡通,http://117.136.156.107/PLTV/88888888/224/3221225637/index.m3u8
哈哈炫动,http://112.25.48.13/live/program/live/hhxdhd/4000000/mnf.m3u8
动漫秀场,http://39.134.39.39/PLTV/88888888/224/3221226197/index.m3u8
甘肃少儿,http://39.134.39.39/PLTV/88888888/224/3221226289/index.m3u8
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
山东少儿,http://livealone302.iqilu.com/iqilu/sepd.m3u8
福州少儿,http://live.zohi.tv/video/s10001-sepd-4/index.m3u8
黑霉动画,http://183.207.249.15/PLTV/3/224/3221225555/index.m3u8

电影,#genre#
邵氏电影,http://cn-sdjn2-cu-live-01.bilivideo.com/live-bvc/501160/live_97065163_17925468_1500.m3u8
金马影院,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
美食李子柒,http://hls-ott-zhibo.wasu.tv/live/443/index.m3u8
娱乐,http://125.210.152.21:9120/live/GQYL.m3u8
CHC动作电影 8M1080,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8
CHC电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
CHC动作电影,http://125.210.152.18:9090/live/DZDYHD_H265.m3u8
CHC高清电影,http://125.210.152.18:9090/live/CHCGQDY.m3u8
CHC家庭影院0,http://125.210.152.18:9090/live/JTYYHD_H265.m3u8
影视1,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226708/index.m3u8
影视1,http://39.135.53.194/ott.fj.chinamobile.com/PLTV/88888888/224/3221226708/index.m3u8
影视2,http://39.135.53.194/ott.fj.chinamobile.com/PLTV/88888888/224/3221226712/index.m3u8
影视4,http://39.135.53.194/ott.fj.chinamobile.com/PLTV/88888888/224/3221226754/index.m3u8
影视5,http://39.135.53.194/ott.fj.chinamobile.com/PLTV/88888888/224/3221226736/index.m3u8
影视5,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226736/index.m3u8
影视6,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226692/index.m3u8
CHC家庭影院 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
CHC高清电影 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
CHC动作电影 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8
4K花园 4K超高清[3840*2160,http://223.110.243.163/ott.js.chinamobile.com/PLTV/3/224/3221227749/index.m3u8
FOX犯罪電影,http://198.16.106.62:8278/streams/d/foxcrime_zero/playlist.m3u8
FOX家庭電影,http://198.16.106.62:8278/streams/d/foxfamily_zero/playlist.m3u8
HBO原創電影,http://198.16.106.62:8278/streams/d/hbosignature_zero/playlist.m3u8
FOX,http://198.16.106.62:8278/streams/d/foxhd_zero/playlist.m3u8
HBOSignature,http://198.16.106.62:8278/streams/d/hbosignature_zero/playlist.m3u8

体育,#genre#
足球,http://nmglive.imfc.cn/5n1r1c/182396.m3u8
篮球,http://223.110.241.137:6610/gitv/live1/G_LANQIU/G_LANQIU/.m3u8
篮球,http://stream1.jlntv.cn/lqpd/sd/live.m3u8
完美游戏,http://183.207.249.7/PLTV/3/224/3221225539/index.m3u8
PP体育1,http://39.134.65.162/PLTV/88888888/224/3221225611/index.m3u8
新视觉台,http://183.207.255.188/live/program/live/xsjhd/4000000/mnf.m3u8
魅力足球,http://183.207.255.188/live/program/live/mlyyhd/4000000/mnf.m3u8
精彩体育,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226010/index.m3u8
劲爆体育,http://112.132.209.46/liveplay-kk.rtxapp.com/live/program/live/jbtyhd/4000000/mnf.m3u8
劲爆体育,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/jbtyhd/2300000/mnf.m3u8
魅力足球,http://112.132.209.46/liveplay-kk.rtxapp.com/live/program/live/mlyyhd/4000000/mnf.m3u8
五星体育,http://112.132.209.46/liveplay-kk.rtxapp.com/live/program/live/ssty/4000000/mnf.m3u8
五星体育,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/ssty/2300000/mnf.m3u8
新视觉,http://112.132.209.46/liveplay-kk.rtxapp.com/live/program/live/xsjhd/4000000/mnf.m3u8
超级体育,http://39.134.155.137/PLTV/88888888/224/3221225653/index.m3u8
超级体育1,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225925/index.m3u8
超级体育,http://39.134.155.153/PLTV/88888888/224/3221225576/index.m3u8
体育赛事,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226803/index.m3u8
ASTRO SPORT 2,http://50.7.161.82:8278/streams/d/Assp2/playlist.m3u8
ASTRO SPORT 2,http://50.7.161.82:8278/streams/d/assp2_pye/playlist.m3u8
ASTRO SPORT 4,http://50.7.161.82:8278/streams/d/assp4_pye/playlist.m3u8
FOX-体育一台,http://livecdn.fptplay.net/qnetlive/foxsports_2000.stream/chunklist.m3u8
FOX-体育二台,http://livecdn.fptplay.net/qnetlive/foxsports2_2000.stream/chunklist.m3u8
FOX-体育三台,http://livecdn.fptplay.net/qnetlive/foxsports3_2000.stream/chunklist.m3u8
百视通体育,http://39.134.24.24/PLTV/88888888/224/3221228847/index.m3u8
百视通体育,http://39.134.24.24/PLTV/88888888/224/3221228849/index.m3u8
百视通体育,http://39.134.24.24/PLTV/88888888/224/3221228851/index.m3u8
百视通体育,http://39.134.24.24/PLTV/88888888/224/3221228853/index.m3u8
百视通体育,http://39.134.24.24/PLTV/88888888/224/3221228855/index.m3u8
百视通体育,http://39.134.24.24/PLTV/88888888/224/3221228857/index.m3u8
百视通体育,http://39.134.24.24/PLTV/88888888/224/3221228861/index.m3u8
百视通体育,http://39.134.24.24/PLTV/88888888/224/3221228863/index.m3u8
百视通体育,http://39.134.24.24/PLTV/88888888/224/3221228865/index.m3u8
百视通体育,http://39.134.24.24/PLTV/88888888/224/3221228867/index.m3u8
足协乙级联赛,http://39.134.24.24/PLTV/88888888/224/3221225537/index.m3u8
足协乙级联赛,http://39.134.24.24/PLTV/88888888/224/3221225541/index.m3u8
WOW!TV,http://cdn.elsalvadordigital.com:1935/wowtv/wowtv/chunklist_w454258933.m3u8
WOW!TV,http://cdn.elsalvadordigital.com:1935/wowtv/wowtv/chunklist_w84588335.m3u8
北京冬奥纪实,http://39.135.138.58:18890/PLTV/88888910/224/3221225676/index.m3u8
新视觉HD,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/xsjhd/2300000/mnf.m3u8

NewTV,#genre#
NewTV世界搏击,http://183.207.248.71:80/cntv/live1/n-bokesen/n-bokesen
NewTV健康有约,http://183.207.248.71:80/cntv/live1/n-ljiankangyouyue/n-ljiankangyouyue
NewTV军事评论,http://183.207.248.71:80/cntv/live1/n-junshipl/n-junshipl
NewTV古装剧场,http://183.207.248.71:80/cntv/live1/n-guzhuangjc/n-guzhuangjc
NewTV军旅剧场,http://183.207.248.71:80/cntv/live1/n-junlvjc/n-junlvjc
NewTV农业致富,http://183.207.248.71:80/cntv/live1/n-nongyezf/n-nongyezf
NewTV动作电影,http://183.207.248.71:80/cntv/live1/n-dongzuody/n-dongzuody
NewTV家庭剧场,http://183.207.248.71:80/cntv/live1/n-jiatingjc/n-jiatingjc
NewTV惊悚电影,http://183.207.248.71:80/cntv/live1/n-jingsongxy/n-jingsongxy
NewTV潮妈辣婆,http://183.207.248.71:80/cntv/live1/n-cmlapo/n-cmlapo
NewTV炫舞未来,http://183.207.248.71:80/cntv/live1/HD-4000k-1080P-xwwl/HD-4000k-1080P-xwwl
NewTV爱情喜剧,http://183.207.248.71:80/cntv/live1/n-aiqingxj/n-aiqingxj
NewTV爱情喜剧,http://39.134.66.66/PLTV/88888888/224/3221225533/index.m3u8
NewTV精品体育,http://183.207.248.71:80/cntv/live1/n-jtiyu/n-jtiyu
NewTV精品体育,http://39.134.66.66/PLTV/88888888/224/3221225635/index.m3u8
NewTV精品大剧,http://183.207.248.71:80/cntv/live1/n-jdaju/n-jdaju
NewTV精品纪录,http://183.207.248.71:80/cntv/live1/n-jingpinjl/n-jingpinjl
NewTV金牌综艺,http://183.207.248.71:80/cntv/live1/n-saishijx/n-saishijx
NewTV中国功夫,http://183.207.248.71:80/cntv/live1/n-gzkongfu/n-gzkongfu
NewTV精品综合,http://183.207.248.71:80/cntv/live1/n-mingxingdp/n-mingxingdp
NewTV黑莓电影,http://183.207.248.71:80/cntv/live1/HD-8000k-1080P-Supermovie/HD-8000k-1080P-Supermovie
NewTV黑莓电影,http://183.207.249.14/PLTV/3/224/3221225567/index.m3u8
NewTV黑莓动画,http://183.207.248.71:80/cntv/live1/donghuawg/donghuawg
NewTV精品电影,http://183.207.249.14/PLTV/3/224/3221225567/index.m3u8

咪咕直播,#genre#
咪咕直播 ,http://39.134.24.24/PLTV/88888888/224/3221225773/index.m3u8
咪咕直播 ,http://39.134.24.24/PLTV/88888888/224/3221225775/index.m3u8
咪咕直播 ,http://39.134.24.24/PLTV/88888888/224/3221225777/index.m3u8
咪咕直播 ,http://39.134.24.24/PLTV/88888888/224/3221225779/index.m3u8
咪咕直播 ,http://39.134.24.24/PLTV/88888888/224/3221225785/index.m3u8
咪咕直播 ,http://39.134.24.24/PLTV/88888888/224/3221225787/index.m3u8
咪咕视频 ,http://39.134.24.24/PLTV/88888888/224/3221225549/index.m3u8
咪咕视频 ,http://39.134.24.24/PLTV/88888888/224/3221225589/index.m3u8
咪咕视频 ,http://39.134.24.24/PLTV/88888888/224/3221225593/index.m3u8
咪咕视频 ,http://39.134.24.24/PLTV/88888888/224/3221225595/index.m3u8
咪咕视频 ,http://39.134.24.24/PLTV/88888888/224/3221225599/index.m3u8
咪咕视频 ,http://39.134.24.24/PLTV/88888888/224/3221225601/index.m3u8

SiTV,#genre#
SiTV动漫秀场 ,http://140.207.241.2:8080/live/program/live/dmxchd/4000000/mnf.m3u8
SiTV游戏风云 ,http://140.207.241.2:8080/live/program/live/yxfyhd/4000000/mnf.m3u8
SiTV魅力足球 ,http://140.207.241.2:8080/live/program/live/mlyyhd/4000000/mnf.m3u8
SiTV欢笑剧场 ,http://140.207.241.2:8080/live/program/live/hxjchd/4000000/mnf.m3u8
SiTV生活时尚 ,http://140.207.241.2:8080/live/program/live/shsshd/4000000/mnf.m3u8
SiTV全纪实 ,http://140.207.241.2:8080/live/program/live/qjshd/4000000/mnf.m3u8
SiTV都市剧场 ,http://140.207.241.2:8080/live/program/live/dsjchd/4000000/mnf.m3u8
SiTV法治天地 ,http://140.207.241.2:8080/live/program/live/fztd/1300000/mnf.m3u8
SiTV七彩戏剧 ,http://140.207.241.2:8080/live/program/live/qcxj/1300000/mnf.m3u8
SiTV东方财经 ,http://140.207.241.2:8080/live/program/live/dfcj/1300000/mnf.m3u8
SiTV动漫秀场 ,http://183.207.255.188/live/program/live/dmxchd/4000000/mnf.m3u8
SiTV游戏风云 ,http://183.207.255.188/live/program/live/yxfyhd/4000000/mnf.m3u8
SiTV欢笑剧场 ,http://183.207.255.188/live/program/live/hxjchd/4000000/mnf.m3u8
SiTV极速汽车 ,http://183.207.255.188/live/program/live/jsqchd/4000000/mnf.m3u8

Hk-tvb,#genre#
TVB 翡翠台,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=188&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
TVB 明珠台,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=12&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
TVB翡翠华丽台,http://198.16.106.62:8278/streams/d/Wlt/playlist.m3u8
TVB星河频道,http://50.7.161.82:8278/streams/d/Xinhe/./playlist.m3u8
TVB星河频道,http://50.7.161.82:8278/streams/d/Xinhe/playlist.m3u8
TVB无线财经,http://cdn.hkdtmb.com/hls/85/index.m3u8
TVB无线新闻,http://cdn.hkdtmb.com/hls/83/index.m3u8
HK-凤凰,#genre#
凤凰卫视,http://117.169.124.37:6610/ysten-businessmobile/live/fhchinese/1.m3u8
凤凰卫视,http://117.169.120.138:8080/live/fhchinese/.m3u8
凤凰卫视,http://117.169.120.138:8080/live/fhchinese/index.m3u8
凤凰卫视,http://117.169.124.37:6610/ysten-businessmobile/live/fhchinese/1.m3u8
凤凰卫视,http://223.110.245.167/ott.js.chinamobile.com/PLTV/3/224/3221226922/index.m3u8
凤凰香港,http://223.82.250.72/live/fhhongkong/1.m3u8
凤凰香港,http://223.110.245.136/PLTV/3/224/3221226975/index.m3u8
凤凰香港,http://223.110.245.136/PLTV/3/224/3221226975/index.m3u8?icpid=88888888&from=0&hms_devid=3804
凤凰香港,http://223.110.236.2/ott.js.chinamobile.com/PLTV/3/224/3221228060/index.m3u8$JS1080P
凤凰中文,http://223.110.245.136/PLTV/3/224/3221226923/index.m3u8
凤凰中文,http://223.110.245.138/PLTV/3/224/3221226922/index.m3u8
凤凰中文,http://223.110.245.139/PLTV/3/224/3221226922/index.m3u8
凤凰中文,http://223.110.245.167/ott.js.chinamobile.com/PLTV/3/224/3221226922/index.m3u8
凤凰中文,http://223.82.250.72/live/fhchinese/1.m3u8
凤凰中文,http://223.110.235.3/ott.js.chinamobile.com/PLTV/3/224/3221228057/index.m3u8$JS1080P
凤凰中文,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225900/index.m3u8
凤凰资讯,http://117.169.124.37:6610/ysten-businessmobile/live/fhzixun/1.m3u8
凤凰资讯,http://117.169.124.43:6610/ysten-businessmobile/live/fhzixun/index.m3u8
凤凰资讯,http://223.110.245.136/PLTV/3/224/3221226923/index.m3u8
凤凰资讯,http://223.110.245.167/ott.js.chinamobile.com/PLTV/3/224/3221226923/index.m3u8
凤凰资讯,http://223.110.245.167/ott.js.chinamobile.com/PLTV/3/224/3221226923/index.m3u8?time=1615209027505
凤凰资讯,http://223.110.245.167/ott.js.chinamobile.com/PLTV/3/224/3221226923/index.m3u8?time=1615209063576
凤凰资讯,http://223.82.250.72/live/fhzixun/1.m3u8
凤凰资讯,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225901/index.m3u8
凤凰资讯,http://223.110.235.13/ott.js.chinamobile.com/PLTV/3/224/3221228098/index.m3u8$JS1080P
鳳凰资讯,http://117.169.120.138:8080/live/fhzixun/.m3u8
香港C+蓝光,http://gslbmeiah.cdn.hk.chinamobile.com/livehls/MOB-U1-NO/03.m3u8
香港卫视 HKS,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
香港卫视 HKS,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
星空体育,rtmp://ivi.bupt.edu.cn:1935/livetv/starsports
星空卫视,rtmp://58.200.131.2:1935/livetv/startv
星空卫视,rtmp://ivi.bupt.edu.cn:1935/livetv/startv
星空音乐,rtmp://58.200.131.3:1935/livetv/channelv
亚美電視,https://dcunilive30-lh.akamaihd.net/i/dclive_1@535522/master.m3u8
亚美卫视720P,http://dcunilive30-lh.akamaihd.net/i/dclive_1@535522/master.m3u8
耀才财经台,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8

TW,#genre#
中天新闻,http://seb.sason.top/sc/ztxw_fhd.m3u8
中视,rtmp://59.124.75.153/sat/tv091
中视,rtmp://161.202.204.248:1935/sat/tv091
中视,rtmp://161.202.204.248/sat/tv091
台视,rtmp://59.124.75.153/sat/tv071
台视,rtmp://161.202.204.248:1935/sat/tv071
台视,rtmp://161.202.204.248/sat/tv071
三立综合台,http://198.16.106.62:8278/sanlizhonghe/playlist.m3u8?tid=m3362167a08a014596868&ct=17874&tsum=4472a7c943b67bf52fe5e836ca9f3b6b
三立台湾台,http://198.16.106.62:8278/sanlitaiwan/playlist.m3u8?tid=m92ccadc4dc3718157816&ct=17874&tsum=3570a8198ca0fb7ebb803807e38b33fb
三立台湾,http://198.16.106.62:8278/streams/d/sanlitaiwan/playlist.m3u8
民視台灣台,http://198.16.106.62:8278/streams/d/ftvtaiwan_twn/playlist.m3u8
民视,rtmp://161.202.204.248/sat/tv052
民视,rtmp://59.124.75.153/sat/tv051
民视,rtmp://161.202.204.248:1935/sat/tv051
民视,http://198.16.106.62:8278/streams/d/ftvhd_taiwan/playlist.m3u8
民视,http://198.16.106.62:8278/ftvhd_taiwan/playlist.m3u8?tid=15141291&ct=17990&tsum=ab93fcdf581cc3f483e1ceede13312ce
华视,rtmp://161.202.204.248/sat/tv112
华视,rtmp://59.124.75.153/sat/tv111
华视,rtmp://161.202.204.248:1935/sat/tv111
东森超视,rtmp://161.202.204.248/sat/tv772
东森超视,rtmp://59.124.75.153:1935/sat/tv771
东森超视,rtmp://59.124.75.153/sat/tv771
东森超视,rtmp://161.202.204.248:1935/sat/tv771
东森超视,rtmp://161.202.204.248/sat/tv771
东森财经新闻,rtmp://59.124.75.153:1935/sat/tv571
东森财经新闻,rtmp://161.202.204.248:1935/sat/tv571
TVBS新聞,rtmp://161.202.204.248/sat/tv551
TVBS新闻[720*408,rtmp://161.202.204.248/sat/tv552
TVBS新闻,rtmp://59.124.75.153:1935/sat/tv551
TVBS新闻,rtmp://59.124.75.153/sat/tv551
TVBS新闻,rtmp://161.202.204.248:1935/sat/tv551
TVBS新闻,rtmp://161.202.204.248/sat/tv551
TVBS欢乐[720*408,rtmp://161.202.204.248/sat/tv422
TVBS欢乐,rtmp://59.124.75.153:1935/sat/tv421
TVBS欢乐,rtmp://59.124.75.153/sat/tv421
TVBS欢乐,rtmp://161.202.204.248:1935/sat/tv421
TVBS欢乐,rtmp://161.202.204.248/sat/tv421
TVBS,http://198.16.106.62:8278/tvbs/playlist.m3u8?tid=m0f93590c7a75&ct=18335&tsum=d55d4e5f3a3d424454dbc8d70e3bb1b6
原住民電視,http://streamipcf.akamaized.net/live/_definst_/live_720/key_b1500.m3u8
纬来育乐,rtmp://161.202.204.248/sat/tv702
纬来育乐,rtmp://59.124.75.153:1935/sat/tv701
纬来育乐,rtmp://59.124.75.153/sat/tv701
纬来育乐,rtmp://161.202.204.248:1935/sat/tv701
纬来育乐,rtmp://161.202.204.248/sat/tv701
纬来戲劇,http://198.16.106.62:8278/streams/d/videolandxiju_zero/playlist.m3u8
纬来体育,rtmp://59.124.75.153:1935/sat/tv721
纬来体育,rtmp://59.124.75.153/sat/tv721
纬来体育,rtmp://161.202.204.248:1935/sat/tv721
纬来体育,rtmp://161.202.204.248/sat/tv721
纬来日本,rtmp://59.124.75.153/sat/tv522
纬来日本,rtmp://161.202.204.248/sat/tv522
纬来日本,rtmp://59.124.75.153:1935/sat/tv521
纬来日本,rtmp://161.202.204.248:1935/sat/tv521
纬来日本,http://198.16.106.62:8278/streams/d/videolandjapan_zero/playlist.m3u8
纬来精彩,http://198.16.106.62:8278/streams/d/videolandspecial_zero/playlist.m3u8
纬来電影,http://198.16.106.62:8278/streams/d/videolandmovie_zero/playlist.m3u8
唯心電視,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/chunklist_w1177047531.m3u8
美食星球,http://198.16.106.62:8278/streams/d/foodplanet_zero/playlist.m3u8
好消息电视台2,http://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch2-1.m3u8
好消息电视台1,http://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch1-1.m3u8
大爱海外,https://pulltv3.wanfudaluye.com/live/tv3.m3u8
大爱2台,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
大爱2台,https://pulltv1.wanfudaluye.com/live/tv2.m3u8
